packet_count,byte_count,flow_duration,connection_count,request_frequency,failed_connection_count,source_port,destination_port,protocol,direction,device_id,source_ip,destination_ip,threat_label
1712,426252,290.69236218281196,1,11.344174669151565,0,45187,53,TCP,outbound,7,10.20.4.40,198.51.100.20,Normal
11654,62332745,1886.307539287833,2,13.354840222796263,3,36063,22,TCP,outbound,11,10.20.1.20,198.51.100.27,Data Exfiltration
3543,69222121,1113.4081996131506,4,16.059042798262634,3,20287,443,UDP,outbound,8,10.20.4.20,198.51.100.10,Data Exfiltration
219,213630,174.39030163185035,7,13.39794821779952,0,17721,123,TCP,outbound,12,10.20.4.30,198.51.100.27,Normal
841,80337,191.45400225409267,2,7.123841821213568,1,10399,18327,TCP,outbound,12,10.20.1.30,198.51.100.26,Normal
21441,4044206,76.71456637951191,1078,120.11504916172233,57,20856,443,UDP,inbound,2,10.20.2.40,198.51.100.10,DDoS
4488,14581468,33.94370202605601,1699,520.9559084599681,66,35180,443,UDP,inbound,4,10.20.2.30,198.51.100.12,DDoS
6998,21794971,2264.983630608309,7,7.594103788755849,4,57693,8443,TCP,outbound,1,10.20.3.40,198.51.100.15,Data Exfiltration
13080,8451264,25.516221860884446,866,169.66033955736077,9,8974,8443,TCP,inbound,9,10.20.1.40,198.51.100.15,DDoS
7634,53370579,2113.960891226048,6,21.533644172139102,0,5477,22,TCP,outbound,11,10.20.1.20,198.51.100.24,Data Exfiltration
3,7484,10.494021411756826,66,67.46300588352017,41,33922,1222,TCP,outbound,6,10.20.4.10,198.51.100.19,Port Scan
141,86919,53.34391232312081,94,16.059416974249714,66,45320,3389,TCP,outbound,8,10.20.4.40,198.51.100.20,Brute Force
333,40654302,986.187139627608,8,24.136066009694233,1,58338,8443,TCP,outbound,5,10.20.1.10,198.51.100.25,Data Exfiltration
21,6596,8.660492986891908,131,79.61918167788474,92,45002,1960,TCP,outbound,4,10.20.3.20,198.51.100.21,Port Scan
1866,5363714,1283.079340712443,2,17.06309254938077,1,47141,8443,TCP,outbound,10,10.20.1.10,198.51.100.10,Data Exfiltration
21,13222,5.2731422849477765,166,68.5796214743453,195,8317,1689,TCP,outbound,9,10.20.1.10,198.51.100.20,Port Scan
138,70815,23.225211838057664,110,24.296967994246785,131,28330,21,TCP,outbound,1,10.20.2.30,198.51.100.12,Brute Force
11837,18424589,1086.454931142479,10,9.455127786563619,2,48994,8080,TCP,outbound,1,10.20.4.20,198.51.100.26,Data Exfiltration
1032,242116,58.050984329215,5,2.13699779347644,1,42849,443,TCP,outbound,10,10.20.1.30,198.51.100.12,Normal
32,30937,63.65753088957659,67,29.46766836771449,120,17586,21,TCP,outbound,4,10.20.3.40,198.51.100.25,Brute Force
135,26167,11.416575853628352,167,12.694348801767191,158,7868,23,TCP,outbound,12,10.20.3.30,198.51.100.23,Brute Force
1,167,5.740815582104995,228,98.35753586498714,99,5514,484,TCP,outbound,8,10.20.1.30,198.51.100.28,Port Scan
880,1160555,230.26264390477806,8,11.89751999257653,1,37365,8443,TCP,outbound,3,10.20.2.10,198.51.100.19,Normal
25246,3570828,70.59091305128666,925,412.48820517593873,45,33508,443,UDP,inbound,11,10.20.3.40,198.51.100.13,DDoS
1129,1163909,239.2581355660876,8,9.581340998173893,0,7801,443,TCP,outbound,9,10.20.2.10,198.51.100.19,Normal
24,11814,7.718378184612953,312,98.74126433632455,234,33773,492,TCP,outbound,3,10.20.1.40,198.51.100.19,Port Scan
26,3694,5.171258528013714,180,84.32662190763887,167,14532,1309,TCP,outbound,12,10.20.4.30,198.51.100.25,Port Scan
6512,52706032,1830.550118074281,12,1.665710219046882,0,18924,8443,TCP,outbound,6,10.20.3.30,198.51.100.10,Data Exfiltration
157,69435,129.85402691316114,6,7.431556176815552,0,44958,53,UDP,outbound,2,10.20.4.20,198.51.100.14,Normal
5,5114,1.2188416142419398,305,42.11849598878295,61,26241,1812,TCP,outbound,2,10.20.3.30,198.51.100.18,Port Scan
4,7673,9.83504077514804,214,23.97511460437297,319,38268,1080,TCP,outbound,2,10.20.2.10,198.51.100.18,Port Scan
19,851,2.3454732257330995,31,73.59447161405025,235,35367,225,TCP,outbound,7,10.20.1.40,198.51.100.15,Port Scan
1169,835076,32.591964968516145,1292,884.970058351681,55,33024,80,UDP,inbound,4,10.20.4.40,198.51.100.25,DDoS
1775,378279,143.39928985213845,1,9.656117080794901,0,14013,8443,TCP,outbound,7,10.20.4.40,198.51.100.10,Normal
10,17423,8.413620986297746,297,25.774239301341623,208,59889,58,TCP,outbound,2,10.20.3.40,198.51.100.24,Port Scan
28756,15571082,31.177704461699157,1401,565.1699698356366,9,47134,443,TCP,inbound,2,10.20.4.30,198.51.100.24,DDoS
20,11143,8.519913962083017,198,86.01191883264502,396,10952,317,TCP,outbound,8,10.20.3.10,198.51.100.20,Port Scan
497,1155855,247.92640812031436,2,0.48124760740603006,0,48311,8080,TCP,outbound,8,10.20.2.40,198.51.100.13,Normal
1488,546002,326.93781014923246,2,12.892751912113194,0,9332,443,UDP,outbound,12,10.20.4.10,198.51.100.19,Normal
150,17510,13.047260386533072,109,3.427103196758666,19,31105,21,TCP,outbound,3,10.20.3.30,198.51.100.12,Brute Force
18754,10786951,65.53532049211815,1651,556.9158669295109,38,41918,8443,TCP,inbound,3,10.20.1.40,198.51.100.24,DDoS
709,1044725,21.93044156058892,1,4.363243176915085,2,42055,53,TCP,outbound,1,10.20.2.40,198.51.100.19,Normal
17,22662,55.6871681175476,26,6.375285067527256,82,21167,21,TCP,outbound,11,10.20.2.40,198.51.100.27,Brute Force
20687,5966046,32.78237812644745,1079,100.33697848607315,58,16963,443,UDP,inbound,7,10.20.3.30,198.51.100.29,DDoS
28,74136,1.9497978376451994,172,26.969650096966685,76,25133,23,TCP,outbound,7,10.20.2.20,198.51.100.24,Brute Force
23,69517,41.78076044735314,137,25.262022397998425,86,29396,22,TCP,outbound,3,10.20.2.30,198.51.100.26,Brute Force
11,7236,6.091183889578093,232,98.55183145689817,382,64654,791,TCP,outbound,11,10.20.2.10,198.51.100.18,Port Scan
25,16874,1.0900186137361845,212,82.56531852601888,379,7604,1798,TCP,outbound,9,10.20.1.40,198.51.100.25,Port Scan
1723,957056,218.49414167125545,2,13.258136084166095,0,29106,61358,TCP,outbound,6,10.20.3.20,198.51.100.16,Normal
8198,4432348,1.6637611979337232,645,744.7063414296074,15,13110,80,UDP,inbound,11,10.20.2.10,198.51.100.28,DDoS
26,14094,10.106029641178464,415,9.864011213053203,106,13451,1119,TCP,outbound,2,10.20.4.40,198.51.100.15,Port Scan
4352,4596594,53.718278742299184,1673,693.7138044861224,18,60877,80,UDP,inbound,10,10.20.3.10,198.51.100.16,DDoS
13,78411,3.070592251339998,178,31.859096506301928,11,8826,3389,TCP,outbound,9,10.20.1.20,198.51.100.11,Brute Force
9636,45721381,566.0649250178766,9,13.529074680807128,1,44737,8443,UDP,outbound,1,10.20.3.20,198.51.100.11,Data Exfiltration
4389,38520108,519.2293201172729,17,19.213340776249595,1,62649,8443,UDP,outbound,8,10.20.4.40,198.51.100.10,Data Exfiltration
653,896960,294.20400212742686,7,9.659594190175332,2,30922,80,TCP,outbound,8,10.20.4.40,198.51.100.22,Normal
14234,14291556,26.80040625137108,1113,107.6871630669882,10,2598,8080,TCP,inbound,5,10.20.3.30,198.51.100.20,DDoS
144,35020,77.44633758853264,95,24.2553888267194,122,64838,22,TCP,outbound,6,10.20.2.10,198.51.100.28,Brute Force
109,52778,79.80880277025909,122,11.061191137098682,30,43303,22,TCP,outbound,4,10.20.4.40,198.51.100.24,Brute Force
30,520924,201.3386437037307,8,6.570233525965888,0,32330,443,UDP,outbound,7,10.20.3.30,198.51.100.17,Normal
6076,28137984,1604.4232531114224,6,22.707758348622672,1,29331,443,UDP,outbound,6,10.20.4.40,198.51.100.22,Data Exfiltration
153,543324,283.29805701030955,2,13.085067559971575,0,56496,443,UDP,outbound,12,10.20.2.40,198.51.100.11,Normal
28455,16032260,63.07423860480824,647,486.0828392067991,33,31810,8080,TCP,inbound,5,10.20.4.40,198.51.100.23,DDoS
70,67487,26.10001593604895,172,8.805708765771952,52,34713,3389,TCP,outbound,4,10.20.2.20,198.51.100.20,Brute Force
7794,50293950,77.65342737852131,3,6.698755297887621,3,53977,8080,TCP,outbound,10,10.20.2.40,198.51.100.16,Data Exfiltration
1157,142633,339.51520291566555,3,6.769798707234028,0,40761,8443,TCP,outbound,7,10.20.1.30,198.51.100.19,Normal
6074,66164638,453.6162152677543,9,10.283827353330818,1,6991,443,TCP,outbound,1,10.20.4.40,198.51.100.24,Data Exfiltration
12,5977,1.6356516736804538,97,32.75184470980115,395,23324,1085,TCP,outbound,3,10.20.3.30,198.51.100.20,Port Scan
14,5243,9.007165580083022,150,17.588703377202066,264,54428,249,TCP,inbound,6,10.20.2.10,198.51.100.24,Port Scan
110,62361,56.398020210025315,96,15.920646620123179,144,52140,3389,TCP,outbound,5,10.20.2.40,198.51.100.26,Brute Force
23923,15007878,73.0460089834116,823,206.5154022212195,51,8488,8080,UDP,inbound,8,10.20.1.40,198.51.100.28,DDoS
4299,68584006,61.90566934307834,19,0.3159325378202952,0,51324,22,TCP,outbound,4,10.20.4.40,198.51.100.20,Data Exfiltration
137,71760,13.694228361967658,47,24.14125725387612,13,40826,3389,TCP,outbound,9,10.20.4.40,198.51.100.18,Brute Force
103,973210,124.72448853385,1,3.7526505615817864,1,64415,8080,TCP,outbound,9,10.20.1.10,198.51.100.13,Normal
2392,51291710,1417.8429401787334,4,20.19150243205041,2,5864,443,UDP,outbound,7,10.20.1.10,198.51.100.14,Data Exfiltration
5621,11181692,49.44152831713766,951,772.5473302732272,11,27183,80,TCP,inbound,1,10.20.2.10,198.51.100.15,DDoS
14305,658668,21.01715644077502,1402,732.8575576643764,76,45267,53,TCP,inbound,3,10.20.1.10,198.51.100.28,DDoS
10539,1079597,45.757893393404494,1713,267.2126450925006,17,26502,443,TCP,inbound,11,10.20.4.20,198.51.100.27,DDoS
1,4222,6.6654086912935355,88,82.22004173881092,176,30083,2041,TCP,inbound,9,10.20.3.20,198.51.100.25,Port Scan
125,88032,17.381178300086823,87,30.40563181519557,44,31370,22,TCP,outbound,9,10.20.4.30,198.51.100.14,Brute Force
105,62210,21.92636488858889,106,20.005245448405386,55,64086,23,TCP,inbound,9,10.20.3.10,198.51.100.12,Brute Force
21,17318,5.0459446956353595,446,46.38182002928062,56,8117,400,TCP,outbound,11,10.20.1.20,198.51.100.28,Port Scan
104,56893,25.479870603833444,132,13.638763386399392,48,26804,23,TCP,outbound,12,10.20.1.10,198.51.100.13,Brute Force
3,4412,54.34441649685089,66,13.25629727533374,92,19936,3389,TCP,outbound,3,10.20.2.10,198.51.100.24,Brute Force
1595,315461,164.2626769946364,1,2.4212219782370736,1,13767,443,UDP,outbound,7,10.20.2.10,198.51.100.15,Normal
9688,58781044,2096.546451729616,21,17.310670325179196,4,22838,8080,TCP,outbound,5,10.20.4.30,198.51.100.14,Data Exfiltration
4680,15304140,1884.4056309302277,10,10.443055810345502,1,3725,443,ICMP,outbound,7,10.20.3.40,198.51.100.18,Data Exfiltration
8,17571,10.129220246908154,168,52.35461490816327,47,56661,1926,TCP,outbound,11,10.20.1.20,198.51.100.17,Port Scan
103,12724,15.4120644744954,167,18.29927311512174,89,9092,22,TCP,inbound,12,10.20.1.30,198.51.100.29,Brute Force
13659,18226933,66.81259810031793,1201,369.6880644801688,30,19633,53,TCP,inbound,7,10.20.3.30,198.51.100.17,DDoS
6445,60366898,1613.827793334185,17,4.7870252151008,4,33012,8080,UDP,outbound,11,10.20.4.40,198.51.100.20,Data Exfiltration
6879,9667241,68.56905103286508,252,240.37985344682647,61,2424,8080,UDP,inbound,7,10.20.4.30,198.51.100.27,DDoS
5075,14736985,11.69859447966686,482,143.23337670243998,44,47006,8080,TCP,inbound,5,10.20.3.30,198.51.100.29,DDoS
4747,16670447,1162.099578835717,18,21.34673432032267,3,46914,22,UDP,outbound,10,10.20.2.10,198.51.100.27,Data Exfiltration
11434,54345667,618.7962151301872,13,21.52712927158916,0,44310,8080,UDP,outbound,10,10.20.3.30,198.51.100.25,Data Exfiltration
5266,26021611,494.34364044988854,19,15.072716308629879,3,56112,443,TCP,outbound,7,10.20.2.10,198.51.100.17,Data Exfiltration
10164,11253154,43.988711050287776,1591,83.35516271873148,69,46929,8443,UDP,inbound,1,10.20.1.40,198.51.100.13,DDoS
139,37261,51.28987798650063,94,15.642905690475919,138,17080,21,TCP,outbound,11,10.20.1.30,198.51.100.28,Brute Force
102,44206,30.745266554059214,109,32.16130738409609,72,58192,21,TCP,outbound,8,10.20.3.40,198.51.100.10,Brute Force
16,12397,1.6376570481055104,346,14.373150829718504,250,42732,1913,TCP,outbound,12,10.20.4.30,198.51.100.19,Port Scan
1054,76268250,26.101387859016313,20,16.392157061945685,2,42298,443,ICMP,outbound,2,10.20.2.20,198.51.100.19,Data Exfiltration
20,2505,0.9938664944199115,189,34.8697607969535,394,22320,1938,TCP,outbound,9,10.20.4.20,198.51.100.28,Port Scan
41,18868,77.04551427235964,112,23.044518382027796,115,30437,23,TCP,outbound,4,10.20.1.20,198.51.100.10,Brute Force
1192,167918,263.9280372150344,8,13.910803389197495,0,39740,5713,TCP,inbound,3,10.20.3.20,198.51.100.28,Normal
6942,46762124,1033.86913276179,2,21.063721118465367,0,42677,8080,TCP,outbound,6,10.20.4.10,198.51.100.29,Data Exfiltration
15,4002,5.7774423841562275,62,58.57925607264203,398,5368,1080,TCP,outbound,1,10.20.1.20,198.51.100.29,Port Scan
125,29357,20.689273583648674,62,21.270965074304083,28,25054,23,TCP,outbound,10,10.20.1.10,198.51.100.27,Brute Force
66,57748,50.48650256376149,12,17.296750618278523,28,41441,21,TCP,outbound,6,10.20.1.30,198.51.100.17,Brute Force
5046,9474453,753.2300495266367,10,16.049822465782213,2,52701,22,TCP,outbound,11,10.20.4.30,198.51.100.11,Data Exfiltration
920,34497,58.90683820806915,1,5.736775418034456,1,4833,8080,TCP,outbound,4,10.20.3.10,198.51.100.22,Normal
22115,22925290,45.26882361532365,1302,312.3377817792713,25,11472,8443,UDP,inbound,8,10.20.3.20,198.51.100.24,DDoS
13679,10320415,67.45665285601355,1213,547.1228045823206,67,55226,53,UDP,inbound,7,10.20.4.30,198.51.100.13,DDoS
18931,22133761,35.826341519567094,1261,484.24420109072946,46,30124,8080,TCP,inbound,1,10.20.3.10,198.51.100.27,DDoS
25376,23660002,51.74887666779153,628,694.0577412617083,69,51649,80,TCP,inbound,11,10.20.3.20,198.51.100.20,DDoS
7571,18435111,39.45826638881996,612,45.85621376533724,34,16963,443,TCP,inbound,8,10.20.2.10,198.51.100.12,DDoS
17152,10322630,53.281994607665915,1307,473.31190279908503,27,53729,8443,TCP,inbound,11,10.20.2.30,198.51.100.16,DDoS
7064,61943162,1922.4241569246492,3,22.39767787631027,3,26002,443,TCP,outbound,7,10.20.3.40,198.51.100.21,Data Exfiltration
160,1190765,14.87669840011492,6,0.25794804530741844,0,62498,53,TCP,outbound,1,10.20.3.40,198.51.100.10,Normal
1550,1143286,307.8804842706733,1,0.4783390779505265,2,57361,8080,ICMP,outbound,4,10.20.3.40,198.51.100.11,Normal
754,785785,52.80275428716382,5,11.914512772784486,2,46068,8443,TCP,outbound,11,10.20.2.10,198.51.100.16,Normal
1799,489411,346.40496227964564,6,3.689565284003404,2,47054,123,TCP,outbound,9,10.20.4.10,198.51.100.23,Normal
993,10265795,32.805537818967046,1206,606.228333821487,20,35153,443,UDP,inbound,5,10.20.3.30,198.51.100.28,DDoS
9,3744,9.084284575472012,270,57.84608107082542,25,16344,1733,TCP,outbound,4,10.20.4.30,198.51.100.11,Port Scan
2820,63923006,1668.3843713288684,7,7.371290169818091,1,61127,8443,TCP,outbound,7,10.20.2.10,198.51.100.17,Data Exfiltration
1475,154449,100.94102956168219,3,1.2205359760295373,0,21754,8080,TCP,outbound,5,10.20.3.30,198.51.100.28,Normal
72,55938,24.56753241062059,144,10.230206116044734,7,36788,3389,TCP,outbound,7,10.20.3.40,198.51.100.26,Brute Force
263,307973,250.91071282511191,6,5.416353916477926,2,12149,123,TCP,outbound,11,10.20.2.30,198.51.100.21,Normal
29847,7997232,17.50978280683678,1582,793.784908822793,6,17061,443,TCP,inbound,6,10.20.1.40,198.51.100.29,DDoS
19,12177,9.067457607705634,167,84.03250906666386,310,46550,1610,TCP,outbound,10,10.20.3.30,198.51.100.15,Port Scan
277,155619,298.4289502122472,8,10.085175139029891,1,42230,53,TCP,outbound,1,10.20.2.20,198.51.100.28,Normal
20489,18386600,70.74780832440938,959,689.1439416137713,20,23462,8080,UDP,inbound,7,10.20.4.10,198.51.100.29,DDoS
5138,3502433,80.85951229912378,241,461.5085797520778,36,20531,53,TCP,inbound,6,10.20.1.40,198.51.100.11,DDoS
20827,1537062,2.4049138423875935,876,674.6374877223325,1,20957,80,UDP,inbound,9,10.20.3.40,198.51.100.10,DDoS
26,46422,20.61416536031384,62,12.540090378045715,118,17822,23,TCP,outbound,3,10.20.3.20,198.51.100.10,Brute Force
2,2858,10.132644004108096,443,93.60768341287641,360,12746,597,TCP,outbound,5,10.20.1.20,198.51.100.29,Port Scan
6715,49037952,686.91400329247,2,2.9054535755657183,1,17997,8443,TCP,outbound,8,10.20.3.30,198.51.100.29,Data Exfiltration
29431,13727580,66.357461696963,298,153.05644056575017,18,41700,8080,TCP,inbound,6,10.20.1.10,198.51.100.12,DDoS
24,16185,11.643569307472156,177,12.154726132943734,391,26298,787,TCP,inbound,2,10.20.3.10,198.51.100.14,Port Scan
47,49509,75.30494414384525,92,26.09355663575583,139,62179,3389,TCP,inbound,2,10.20.2.20,198.51.100.20,Brute Force
473,865443,284.40191547423836,8,12.674204384715011,2,33344,8080,TCP,outbound,10,10.20.4.40,198.51.100.21,Normal
870,706780,287.61919112245914,4,12.31583390822524,0,27265,8080,UDP,inbound,9,10.20.3.30,198.51.100.22,Normal
4062,66227454,1537.2490396813466,9,6.393929860166219,4,8408,8443,TCP,outbound,4,10.20.2.10,198.51.100.17,Data Exfiltration
25926,3506231,88.19165229160286,1727,363.1087265860084,15,2452,8080,UDP,inbound,4,10.20.1.30,198.51.100.25,DDoS
20123,21551353,86.5665171192622,1634,126.80096780599396,55,13290,53,UDP,inbound,9,10.20.3.10,198.51.100.24,DDoS
108,49023,29.802035143389343,55,27.757949536969207,28,12478,23,TCP,outbound,5,10.20.1.10,198.51.100.16,Brute Force
3290,68292961,1466.631553567077,12,6.20869580208622,3,40690,8080,TCP,outbound,4,10.20.4.20,198.51.100.11,Data Exfiltration
25,9546,8.80515103087317,139,63.37491683493353,92,25958,1044,TCP,outbound,4,10.20.3.40,198.51.100.25,Port Scan
126,53039,42.27285716709645,120,17.14863226575305,150,50732,22,TCP,outbound,3,10.20.1.30,198.51.100.22,Brute Force
872,74703909,1503.392626588574,4,16.468890598453616,3,50079,22,TCP,outbound,10,10.20.1.20,198.51.100.13,Data Exfiltration
14,6475,7.342022717278001,244,58.96114338133729,231,40583,995,TCP,outbound,11,10.20.1.30,198.51.100.25,Port Scan
7546,14768673,17.397673309536025,123,173.03989335289128,4,50267,80,TCP,inbound,5,10.20.4.40,198.51.100.12,DDoS
2,7058,11.553003738898932,123,37.83577304602845,164,13245,249,TCP,outbound,2,10.20.2.30,198.51.100.16,Port Scan
7135,8552174,454.7750305071033,5,12.74187545480122,4,40102,22,TCP,outbound,8,10.20.2.30,198.51.100.11,Data Exfiltration
1712,869381,255.41904974525914,3,0.34667309876513325,0,49404,443,UDP,outbound,8,10.20.2.30,198.51.100.15,Normal
7664,2038590,1102.748803275552,11,17.523346569091217,3,33755,8080,TCP,outbound,11,10.20.1.40,198.51.100.20,Data Exfiltration
8121,12609210,781.1483251091546,17,20.485682314578685,3,17274,22,UDP,outbound,10,10.20.1.30,198.51.100.20,Data Exfiltration
6305,23624509,358.31212526578076,15,18.377188935305153,3,64173,8443,TCP,outbound,8,10.20.1.20,198.51.100.15,Data Exfiltration
24217,21008527,31.387106887236904,939,132.67213490363514,45,16482,80,UDP,inbound,7,10.20.4.30,198.51.100.23,DDoS
19,14928,7.687944635658248,341,37.507692998678024,192,58797,364,TCP,outbound,12,10.20.4.40,198.51.100.19,Port Scan
9000,6839918,786.3809231734707,12,21.252337170505356,4,14065,443,UDP,outbound,6,10.20.4.30,198.51.100.11,Data Exfiltration
308,14524366,1145.4694032904679,23,7.272539079309224,2,40223,8080,TCP,outbound,10,10.20.1.30,198.51.100.18,Data Exfiltration
437,368424,62.99633289748923,4,7.36961195728211,0,60791,8443,TCP,inbound,2,10.20.1.10,198.51.100.14,Normal
434,332430,296.9233346114297,2,3.6196078268112766,2,47764,8080,TCP,outbound,6,10.20.1.30,198.51.100.12,Normal
11109,40752909,599.7394971460416,16,23.391459121900553,0,32784,22,TCP,outbound,6,10.20.2.30,198.51.100.14,Data Exfiltration
9709,43207473,1960.9811521703132,14,9.49637206280841,2,1051,22,UDP,outbound,9,10.20.2.20,198.51.100.22,Data Exfiltration
25,7239,0.3679090473743532,213,44.2163334741451,378,15129,960,TCP,inbound,5,10.20.4.10,198.51.100.13,Port Scan
815,101157,76.0444687869115,3,6.9126825587683545,1,21596,8080,UDP,outbound,5,10.20.1.10,198.51.100.26,Normal
4675,23315031,898.3664301254148,1,6.545744383027604,1,48495,8080,UDP,outbound,9,10.20.4.40,198.51.100.14,Data Exfiltration
23,12888,5.813558823464337,50,61.14897578186762,64,24790,875,TCP,outbound,10,10.20.4.10,198.51.100.22,Port Scan
389,135727,350.54160807628546,5,5.468486822664635,0,15682,53,TCP,outbound,7,10.20.2.10,198.51.100.27,Normal
27,13222,8.160275325538084,355,79.67703137658273,302,8439,448,TCP,outbound,10,10.20.4.10,198.51.100.15,Port Scan
1270,1092456,135.18653107504338,2,11.0713179594796,0,64334,80,TCP,outbound,10,10.20.1.10,198.51.100.22,Normal
14012,13616556,36.69953992751758,576,699.0305596040998,79,12807,443,TCP,inbound,12,10.20.4.10,198.51.100.13,DDoS
10172,14634327,1532.756511713691,9,1.9533000756196155,4,15745,8080,TCP,outbound,6,10.20.1.40,198.51.100.22,Data Exfiltration
4,17159,11.78831938386922,65,56.915137811815626,322,43325,1572,TCP,outbound,12,10.20.4.20,198.51.100.15,Port Scan
23660,2414540,35.61091914693535,1628,672.9512252425567,4,59454,8080,TCP,inbound,2,10.20.4.10,198.51.100.16,DDoS
2015,78766930,1330.7793043737834,10,10.366773046181143,1,62135,8443,TCP,outbound,1,10.20.3.40,198.51.100.27,Data Exfiltration
12045,963121,26.18306472905032,1688,158.18679334132003,58,64799,443,UDP,inbound,7,10.20.2.20,198.51.100.29,DDoS
101,14242,24.71538923284799,37,24.950386978687312,65,54172,23,TCP,outbound,4,10.20.4.20,198.51.100.25,Brute Force
823,44962,35.781537557063054,5,13.277875643859332,2,60955,53,TCP,outbound,1,10.20.1.40,198.51.100.22,Normal
58,11470,68.12290019790873,37,30.869902104190633,61,44306,3389,TCP,outbound,4,10.20.3.20,198.51.100.13,Brute Force
4,48502,22.62642455908056,67,16.68202589212317,83,13949,21,TCP,outbound,9,10.20.2.30,198.51.100.19,Brute Force
149,78336,16.466908383391196,44,20.62983044174703,41,16187,21,TCP,outbound,8,10.20.4.20,198.51.100.23,Brute Force
8928,51516257,2090.002887293735,21,9.09337358529346,4,1554,22,ICMP,outbound,9,10.20.3.40,198.51.100.18,Data Exfiltration
6,1281,6.401834608720331,248,88.54458705654564,183,26476,1959,TCP,outbound,6,10.20.2.10,198.51.100.19,Port Scan
1955,36622544,1970.1562690520082,5,13.682066155107378,3,17331,8443,TCP,outbound,2,10.20.1.10,198.51.100.17,Data Exfiltration
872,18602,148.93095173294566,3,6.165707904468393,1,37936,8443,UDP,inbound,5,10.20.3.30,198.51.100.28,Normal
11774,30079761,1786.6016541530823,2,24.491658418961737,2,33421,8080,UDP,outbound,10,10.20.1.40,198.51.100.17,Data Exfiltration
56,77187,69.43285737930557,1,12.47928593903187,1,42847,443,TCP,outbound,2,10.20.1.10,198.51.100.29,Normal
29,3994,7.699419667125695,313,15.191665928591586,98,62834,1326,TCP,outbound,8,10.20.3.10,198.51.100.22,Port Scan
26,13789,1.8437184316727173,137,22.45634109215124,333,45677,1113,TCP,outbound,7,10.20.3.30,198.51.100.17,Port Scan
28,3283,11.87522687968177,359,44.98760106020691,169,1989,1837,TCP,outbound,1,10.20.3.30,198.51.100.27,Port Scan
16,14014,2.7428040538706178,434,10.465622475319934,18,55075,1824,TCP,outbound,3,10.20.3.40,198.51.100.16,Port Scan
3,17884,9.80193583000201,265,85.50708427889047,312,25496,157,TCP,outbound,2,10.20.4.30,198.51.100.27,Port Scan
28,2455,10.258171146055176,119,79.84587766552156,231,37844,695,TCP,outbound,6,10.20.1.30,198.51.100.11,Port Scan
7950,3876990,914.2819541428524,7,2.309916576348606,0,51674,8080,UDP,outbound,5,10.20.3.20,198.51.100.10,Data Exfiltration
3,9641,8.828207400127141,414,83.47575921897952,85,19891,1743,TCP,outbound,7,10.20.3.40,198.51.100.12,Port Scan
1447,1187870,306.55138664509207,5,8.01402126566848,0,42941,53,UDP,outbound,7,10.20.3.40,198.51.100.10,Normal
7921,14019863,87.49682134872116,1158,282.7088726286677,3,11693,53,TCP,inbound,1,10.20.2.20,198.51.100.12,DDoS
111,51023,51.22009356103825,70,9.377629576153305,27,7236,22,TCP,outbound,5,10.20.2.10,198.51.100.10,Brute Force
75,9412,14.45718991713048,36,3.162644926795455,50,30775,3389,TCP,outbound,6,10.20.4.30,198.51.100.28,Brute Force
441,30235,8.970737709822453,2,5.4273163248294605,0,48845,8080,TCP,inbound,4,10.20.2.40,198.51.100.22,Normal
18816,10256217,45.35312741574216,616,642.9180002718963,63,49017,53,UDP,inbound,11,10.20.1.30,198.51.100.24,DDoS
6637,65459239,1162.6830573654074,19,5.824442685009697,2,49910,443,UDP,outbound,12,10.20.4.30,198.51.100.17,Data Exfiltration
25,71685,17.125445427052004,135,18.579800061371223,126,25995,22,TCP,outbound,11,10.20.3.20,198.51.100.22,Brute Force
5,11875,8.028317429048188,335,74.50687855752304,320,56939,1912,TCP,outbound,10,10.20.1.20,198.51.100.17,Port Scan
29,17703,5.501942689146579,154,19.51469484918124,325,45384,448,TCP,outbound,2,10.20.2.10,198.51.100.15,Port Scan
4,15216,2.632234580414528,234,5.799690887454874,109,34776,329,TCP,outbound,7,10.20.2.40,198.51.100.11,Port Scan
6788,47274507,1491.7079768471526,6,2.884030626077923,0,34811,8443,TCP,outbound,5,10.20.3.20,198.51.100.28,Data Exfiltration
145,35216,28.443199906414804,47,19.887662717841092,132,61139,23,TCP,inbound,10,10.20.1.20,198.51.100.15,Brute Force
5101,4438634,2.4980459157109465,276,868.4413052617023,29,58755,8443,UDP,inbound,8,10.20.3.20,198.51.100.18,DDoS
23152,8930638,76.23223124006411,1650,786.3194906661192,38,12381,443,UDP,inbound,1,10.20.2.10,198.51.100.22,DDoS
20,14597,11.42846485341386,398,80.5932818674144,263,21578,59,TCP,inbound,1,10.20.1.40,198.51.100.27,Port Scan
17,7139,8.77089945837732,202,88.90166735720209,269,40013,811,TCP,outbound,4,10.20.3.10,198.51.100.29,Port Scan
13,1608,7.519966589469212,216,54.09005405779816,284,60263,1739,TCP,outbound,8,10.20.1.20,198.51.100.15,Port Scan
6409,8100307,85.51923370541402,554,577.40514130602,76,55264,8080,TCP,inbound,11,10.20.4.20,198.51.100.24,DDoS
29,7549,1.3346930506833339,167,38.08746811950798,115,45791,1495,TCP,outbound,9,10.20.2.40,198.51.100.11,Port Scan
1,10152,0.8450097550607033,254,74.79534877981182,337,44583,356,TCP,outbound,4,10.20.1.10,198.51.100.28,Port Scan
